city,date,temperature,humidity,wind_speed,pressure,rainfall,temp_lag_1,rain_lag_1,humidity_lag_1,temp_roll_3,rain_roll_3,hour,day,month,dayofweek,is_monsoon,temp_lag_24,rain_lag_24,temp_roll_24,rain_roll_72,is_peak_heat
Quetta,2026-04-24 00:00:00,20.3,32,9.0,1010.0,0.0,23.0,0.0,29.0,22.400000000000002,0.0,0,24,4,4,0,21.1,0.0,23.454166666666666,0.0,0
Quetta,2026-04-24 01:00:00,19.3,36,7.6,1010.0,0.0,20.3,0.0,32.0,20.866666666666667,0.0,1,24,4,4,0,19.9,0.0,23.429166666666664,0.0,0
Quetta,2026-04-24 02:00:00,18.8,37,7.2,1010.0,0.0,19.3,0.0,36.0,19.46666666666667,0.0,2,24,4,4,0,19.4,0.0,23.40416666666667,0.0,0
Quetta,2026-04-24 03:00:00,18.5,38,7.6,1010.0,0.0,18.8,0.0,37.0,18.86666666666667,0.0,3,24,4,4,0,18.3,0.0,23.412500000000005,0.0,0
Quetta,2026-04-24 04:00:00,18.1,38,6.8,1010.0,0.0,18.5,0.0,38.0,18.46666666666667,0.0,4,24,4,4,0,18.0,0.0,23.416666666666668,0.0,0
Quetta,2026-04-24 05:00:00,18.0,38,8.3,1010.0,0.0,18.1,0.0,38.0,18.200000000000003,0.0,5,24,4,4,0,17.6,0.0,23.433333333333334,0.0,0
Quetta,2026-04-24 06:00:00,17.5,40,7.2,1011.0,0.0,18.0,0.0,38.0,17.86666666666667,0.0,6,24,4,4,0,17.2,0.0,23.44583333333333,0.0,0
Quetta,2026-04-24 07:00:00,19.5,39,6.1,1011.0,0.0,17.5,0.0,40.0,18.333333333333332,0.0,7,24,4,4,0,19.7,0.0,23.4375,0.0,0
Quetta,2026-04-24 08:00:00,22.7,33,4.7,1012.0,0.0,19.5,0.0,39.0,19.9,0.0,8,24,4,4,0,22.5,0.0,23.445833333333336,0.0,0
Quetta,2026-04-24 09:00:00,24.0,29,6.8,1012.0,0.0,22.7,0.0,33.0,22.066666666666666,0.0,9,24,4,4,0,23.7,0.0,23.458333333333332,0.0,0
Quetta,2026-04-24 10:00:00,25.0,27,10.8,1012.0,0.0,24.0,0.0,29.0,23.900000000000002,0.0,10,24,4,4,0,24.8,0.0,23.46666666666667,0.0,0
Quetta,2026-04-24 11:00:00,26.1,24,11.9,1012.0,0.0,25.0,0.0,27.0,25.03333333333333,0.0,11,24,4,4,0,25.5,0.0,23.49166666666667,0.0,0
Quetta,2026-04-24 12:00:00,27.1,21,14.0,1011.0,0.0,26.1,0.0,24.0,26.066666666666666,0.0,12,24,4,4,0,26.2,0.0,23.52916666666667,0.0,1
Quetta,2026-04-24 13:00:00,27.9,19,16.6,1010.0,0.0,27.1,0.0,21.0,27.03333333333333,0.0,13,24,4,4,0,26.7,0.0,23.579166666666666,0.0,1
Quetta,2026-04-24 14:00:00,28.5,18,20.5,1009.0,0.0,27.9,0.0,19.0,27.833333333333332,0.0,14,24,4,4,0,27.4,0.0,23.625,0.0,1
Quetta,2026-04-24 15:00:00,28.6,17,27.0,1009.0,0.0,28.5,0.0,18.0,28.333333333333332,0.0,15,24,4,4,0,27.9,0.0,23.65416666666667,0.0,1
Quetta,2026-04-24 16:00:00,28.2,17,27.0,1008.0,0.0,28.6,0.0,17.0,28.433333333333334,0.0,16,24,4,4,0,28.2,0.0,23.654166666666665,0.0,1
Quetta,2026-04-24 17:00:00,27.7,17,26.6,1009.0,0.0,28.2,0.0,17.0,28.166666666666668,0.0,17,24,4,4,0,28.2,0.0,23.633333333333336,0.0,0
Quetta,2026-04-24 18:00:00,26.8,19,28.8,1009.0,0.0,27.7,0.0,17.0,27.566666666666666,0.0,18,24,4,4,0,27.8,0.0,23.591666666666665,0.0,0
Quetta,2026-04-24 19:00:00,25.7,23,23.0,1010.0,0.0,26.8,0.0,19.0,26.73333333333333,0.0,19,24,4,4,0,26.7,0.0,23.55,0.0,0
Quetta,2026-04-24 20:00:00,24.8,26,15.5,1010.0,0.0,25.7,0.0,23.0,25.766666666666666,0.0,20,24,4,4,0,25.4,0.0,23.525000000000002,0.0,0
Quetta,2026-04-24 21:00:00,24.3,28,6.5,1011.0,0.0,24.8,0.0,26.0,24.933333333333337,0.0,21,24,4,4,0,24.6,0.0,23.512500000000003,0.0,0
Quetta,2026-04-24 22:00:00,22.3,31,4.0,1012.0,0.0,24.3,0.0,28.0,23.8,0.0,22,24,4,4,0,23.9,0.0,23.445833333333336,0.0,0
Quetta,2026-04-24 23:00:00,21.5,32,4.7,1012.0,0.0,22.3,0.0,31.0,22.700000000000003,0.0,23,24,4,4,0,23.0,0.0,23.383333333333336,0.0,0
Sargodha,2026-04-21 01:00:00,26.2,31,7.6,1005.0,0.0,26.7,0.0,30.0,26.766666666666666,0.0,1,21,4,1,0,25.5,0.0,30.49166666666667,1.6,0
Sargodha,2026-04-21 02:00:00,25.7,32,6.1,1005.0,0.0,26.2,0.0,31.0,26.2,0.0,2,21,4,1,0,24.7,0.0,30.53333333333333,1.6,0
Sargodha,2026-04-21 03:00:00,25.5,32,4.7,1005.0,0.0,25.7,0.0,32.0,25.799999999999997,0.0,3,21,4,1,0,24.0,0.0,30.59583333333333,1.6,0
Sargodha,2026-04-21 04:00:00,25.2,33,4.0,1004.0,0.0,25.5,0.0,32.0,25.46666666666667,0.0,4,21,4,1,0,23.3,0.0,30.675,1.5,0
Sargodha,2026-04-21 05:00:00,25.0,33,5.8,1004.0,0.0,25.2,0.0,33.0,25.23333333333333,0.0,5,21,4,1,0,22.8,0.0,30.766666666666666,1.4000000000000001,0
Sargodha,2026-04-21 06:00:00,25.1,33,5.8,1005.0,0.0,25.0,0.0,33.0,25.099999999999998,0.0,6,21,4,1,0,22.7,0.0,30.86666666666667,1.3,0
Sargodha,2026-04-21 07:00:00,27.8,29,5.8,1006.0,0.0,25.1,0.0,33.0,25.96666666666667,0.0,7,21,4,1,0,25.1,0.0,30.979166666666668,1.3,0
Sargodha,2026-04-21 08:00:00,31.2,23,9.0,1006.0,0.0,27.8,0.0,29.0,28.03333333333333,0.0,8,21,4,1,0,28.6,0.0,31.087500000000002,1.3,0
Sargodha,2026-04-21 09:00:00,33.7,19,10.8,1007.0,0.0,31.2,0.0,23.0,30.900000000000002,0.0,9,21,4,1,0,31.6,0.0,31.174999999999997,1.3,0
Sargodha,2026-04-21 10:00:00,35.6,16,11.5,1006.0,0.0,33.7,0.0,19.0,33.5,0.0,10,21,4,1,0,34.1,0.0,31.237499999999997,1.3,0
Sargodha,2026-04-21 11:00:00,37.1,14,12.2,1006.0,0.0,35.6,0.0,16.0,35.46666666666667,0.0,11,21,4,1,0,36.2,0.0,31.275000000000002,1.3,0
Sargodha,2026-04-21 12:00:00,38.1,13,13.0,1005.0,0.0,37.1,0.0,14.0,36.93333333333334,0.0,12,21,4,1,0,37.1,0.0,31.316666666666666,1.3,1
Sargodha,2026-04-21 13:00:00,38.8,12,13.3,1004.0,0.0,38.1,0.0,13.0,38.0,0.0,13,21,4,1,0,37.5,0.0,31.370833333333334,1.3,1
Sargodha,2026-04-21 14:00:00,39.3,11,13.3,1004.0,0.0,38.8,0.0,12.0,38.73333333333333,0.0,14,21,4,1,0,38.1,0.0,31.420833333333334,1.3,1
Sargodha,2026-04-21 15:00:00,39.4,11,12.2,1003.0,0.0,39.3,0.0,11.0,39.166666666666664,0.0,15,21,4,1,0,38.1,0.0,31.474999999999998,1.3,1
Sargodha,2026-04-21 16:00:00,39.2,11,10.8,1002.0,0.0,39.4,0.0,11.0,39.3,0.0,16,21,4,1,0,37.6,0.0,31.541666666666668,1.3,1
Sargodha,2026-04-21 17:00:00,38.5,11,10.4,1002.0,0.0,39.2,0.0,11.0,39.03333333333333,0.0,17,21,4,1,0,36.5,0.0,31.625,1.3,0
Sargodha,2026-04-21 18:00:00,36.3,14,9.7,1002.0,0.0,38.5,0.0,11.0,38.0,0.0,18,21,4,1,0,34.6,0.0,31.695833333333336,1.3,0
Sargodha,2026-04-21 19:00:00,32.4,17,10.1,1003.0,0.0,36.3,0.0,14.0,35.73333333333333,0.0,19,21,4,1,0,31.9,0.0,31.71666666666667,1.3,0
Sargodha,2026-04-21 20:00:00,30.8,19,10.1,1004.0,0.0,32.4,0.0,17.0,33.166666666666664,0.0,20,21,4,1,0,30.1,0.0,31.745833333333334,1.3,0
Sargodha,2026-04-21 21:00:00,29.8,20,9.7,1004.0,0.0,30.8,0.0,19.0,31.0,0.0,21,21,4,1,0,28.9,0.0,31.783333333333335,0.8,0
Sargodha,2026-04-21 22:00:00,29.1,20,8.3,1004.0,0.0,29.8,0.0,20.0,29.900000000000002,0.0,22,21,4,1,0,28.0,0.0,31.82916666666667,0.8,0
Sargodha,2026-04-21 23:00:00,28.6,21,7.2,1004.0,0.0,29.1,0.0,20.0,29.166666666666668,0.0,23,21,4,1,0,27.4,0.0,31.879166666666663,0.8,0
Sargodha,2026-04-22 00:00:00,28.0,23,7.2,1004.0,0.0,28.6,0.0,21.0,28.566666666666666,0.0,0,22,4,2,0,26.7,0.0,31.933333333333334,0.7000000000000001,0
Sargodha,2026-04-22 01:00:00,27.5,24,7.2,1004.0,0.0,28.0,0.0,23.0,28.03333333333333,0.0,1,22,4,2,0,26.2,0.0,31.987499999999997,0.4,0
Sargodha,2026-04-22 02:00:00,27.2,24,6.1,1003.0,0.0,27.5,0.0,24.0,27.566666666666666,0.0,2,22,4,2,0,25.7,0.0,32.050000000000004,0.30000000000000004,0
Sargodha,2026-04-22 03:00:00,26.9,25,7.2,1003.0,0.0,27.2,0.0,24.0,27.2,0.0,3,22,4,2,0,25.5,0.0,32.108333333333334,0.1,0
Sargodha,2026-04-22 04:00:00,26.6,26,6.1,1003.0,0.0,26.9,0.0,25.0,26.900000000000002,0.0,4,22,4,2,0,25.2,0.0,32.166666666666664,0.0,0
Sargodha,2026-04-22 05:00:00,26.4,26,5.4,1003.0,0.0,26.6,0.0,26.0,26.63333333333333,0.0,5,22,4,2,0,25.0,0.0,32.225,0.0,0
Sargodha,2026-04-22 06:00:00,26.5,27,2.2,1004.0,0.0,26.4,0.0,26.0,26.5,0.0,6,22,4,2,0,25.1,0.0,32.28333333333333,0.0,0
Sargodha,2026-04-22 07:00:00,28.8,25,3.6,1004.0,0.0,26.5,0.0,27.0,27.23333333333333,0.0,7,22,4,2,0,27.8,0.0,32.325,0.0,0
Sargodha,2026-04-22 08:00:00,31.8,20,3.6,1005.0,0.0,28.8,0.0,25.0,29.033333333333335,0.0,8,22,4,2,0,31.2,0.0,32.35,0.0,0
Sargodha,2026-04-22 09:00:00,34.7,18,4.0,1005.0,0.0,31.8,0.0,20.0,31.76666666666667,0.0,9,22,4,2,0,33.7,0.0,32.39166666666667,0.0,0
Sargodha,2026-04-22 10:00:00,37.0,15,5.0,1005.0,0.0,34.7,0.0,18.0,34.5,0.0,10,22,4,2,0,35.6,0.0,32.45,0.0,0
Sargodha,2026-04-22 11:00:00,38.6,14,6.1,1004.0,0.0,37.0,0.0,15.0,36.76666666666667,0.0,11,22,4,2,0,37.1,0.0,32.512499999999996,0.0,0
Sargodha,2026-04-22 12:00:00,39.5,12,9.4,1004.0,0.0,38.6,0.0,14.0,38.36666666666667,0.0,12,22,4,2,0,38.1,0.0,32.57083333333333,0.0,1
Sargodha,2026-04-22 13:00:00,40.1,11,11.2,1003.0,0.0,39.5,0.0,12.0,39.4,0.0,13,22,4,2,0,38.8,0.0,32.625,0.0,1
Sargodha,2026-04-22 14:00:00,40.6,11,11.9,1002.0,0.0,40.1,0.0,11.0,40.06666666666666,0.0,14,22,4,2,0,39.3,0.0,32.67916666666667,0.0,1
Sargodha,2026-04-22 15:00:00,40.8,10,12.2,1001.0,0.0,40.6,0.0,11.0,40.5,0.0,15,22,4,2,0,39.4,0.0,32.7375,0.0,1
Sargodha,2026-04-22 16:00:00,40.5,10,13.0,1001.0,0.0,40.8,0.0,10.0,40.63333333333333,0.0,16,22,4,2,0,39.2,0.0,32.791666666666664,0.0,1
Sargodha,2026-04-22 17:00:00,39.8,11,12.6,1000.0,0.0,40.5,0.0,10.0,40.36666666666667,0.0,17,22,4,2,0,38.5,0.0,32.84583333333334,0.0,0
Sargodha,2026-04-22 18:00:00,37.6,13,10.4,1001.0,0.0,39.8,0.0,11.0,39.3,0.0,18,22,4,2,0,36.3,0.0,32.9,0.0,0
Sargodha,2026-04-22 19:00:00,34.2,16,8.3,1001.0,0.0,37.6,0.0,13.0,37.2,0.0,19,22,4,2,0,32.4,0.0,32.975,0.0,0
Sargodha,2026-04-22 20:00:00,33.0,17,5.0,1002.0,0.0,34.2,0.0,16.0,34.93333333333334,0.0,20,22,4,2,0,30.8,0.0,33.06666666666667,0.0,0
Sargodha,2026-04-22 21:00:00,32.0,19,6.5,1002.0,0.0,33.0,0.0,17.0,33.06666666666667,0.0,21,22,4,2,0,29.8,0.0,33.15833333333333,0.0,0
Sargodha,2026-04-22 22:00:00,30.7,21,8.6,1002.0,0.0,32.0,0.0,19.0,31.900000000000002,0.0,22,22,4,2,0,29.1,0.0,33.225,0.0,0
Sargodha,2026-04-22 23:00:00,29.9,23,8.3,1003.0,0.0,30.7,0.0,21.0,30.866666666666664,0.0,23,22,4,2,0,28.6,0.0,33.27916666666667,0.0,0
Sargodha,2026-04-23 00:00:00,29.1,26,8.6,1003.0,0.0,29.9,0.0,23.0,29.900000000000002,0.0,0,23,4,3,0,28.0,0.0,33.325,0.0,0
Sargodha,2026-04-23 01:00:00,28.8,27,8.3,1003.0,0.0,29.1,0.0,26.0,29.266666666666666,0.0,1,23,4,3,0,27.5,0.0,33.37916666666667,0.0,0
Sargodha,2026-04-23 02:00:00,28.5,27,9.4,1003.0,0.0,28.8,0.0,27.0,28.8,0.0,2,23,4,3,0,27.2,0.0,33.43333333333333,0.0,0
Sargodha,2026-04-23 03:00:00,28.0,28,7.2,1003.0,0.0,28.5,0.0,27.0,28.433333333333334,0.0,3,23,4,3,0,26.9,0.0,33.479166666666664,0.0,0
Sargodha,2026-04-23 04:00:00,27.6,29,7.6,1003.0,0.0,28.0,0.0,28.0,28.03333333333333,0.0,4,23,4,3,0,26.6,0.0,33.520833333333336,0.0,0
Sargodha,2026-04-23 05:00:00,27.4,29,4.3,1002.0,0.0,27.6,0.0,29.0,27.666666666666668,0.0,5,23,4,3,0,26.4,0.0,33.5625,0.0,0
Sargodha,2026-04-23 06:00:00,27.8,28,4.0,1003.0,0.0,27.4,0.0,29.0,27.599999999999998,0.0,6,23,4,3,0,26.5,0.0,33.61666666666667,0.0,0
Sargodha,2026-04-23 07:00:00,30.2,26,7.6,1004.0,0.0,27.8,0.0,28.0,28.46666666666667,0.0,7,23,4,3,0,28.8,0.0,33.675,0.0,0
Sargodha,2026-04-23 08:00:00,33.7,21,9.0,1004.0,0.0,30.2,0.0,26.0,30.566666666666666,0.0,8,23,4,3,0,31.8,0.0,33.75416666666667,0.0,0
Sargodha,2026-04-23 09:00:00,36.3,18,9.0,1005.0,0.0,33.7,0.0,21.0,33.4,0.0,9,23,4,3,0,34.7,0.0,33.82083333333333,0.0,0
Sargodha,2026-04-23 10:00:00,38.2,16,7.6,1004.0,0.0,36.3,0.0,18.0,36.06666666666667,0.0,10,23,4,3,0,37.0,0.0,33.87083333333333,0.0,0
Sargodha,2026-04-23 11:00:00,39.8,14,6.5,1004.0,0.0,38.2,0.0,16.0,38.1,0.0,11,23,4,3,0,38.6,0.0,33.920833333333334,0.0,0
Sargodha,2026-04-23 12:00:00,40.9,13,6.5,1003.0,0.0,39.8,0.0,14.0,39.63333333333333,0.0,12,23,4,3,0,39.5,0.0,33.979166666666664,0.0,1
Sargodha,2026-04-23 13:00:00,41.6,12,7.6,1003.0,0.0,40.9,0.0,13.0,40.766666666666666,0.0,13,23,4,3,0,40.1,0.0,34.041666666666664,0.0,1
Sargodha,2026-04-23 14:00:00,41.8,12,9.4,1002.0,0.0,41.6,0.0,12.0,41.43333333333333,0.0,14,23,4,3,0,40.6,0.0,34.09166666666667,0.0,1
Sargodha,2026-04-23 15:00:00,41.8,12,11.2,1001.0,0.0,41.8,0.0,12.0,41.733333333333334,0.0,15,23,4,3,0,40.8,0.0,34.13333333333333,0.0,1
Sargodha,2026-04-23 16:00:00,41.5,12,13.0,1001.0,0.0,41.8,0.0,12.0,41.699999999999996,0.0,16,23,4,3,0,40.5,0.0,34.175000000000004,0.0,1
Sargodha,2026-04-23 17:00:00,40.7,13,14.4,1000.0,0.0,41.5,0.0,12.0,41.333333333333336,0.0,17,23,4,3,0,39.8,0.0,34.2125,0.0,0
Sargodha,2026-04-23 18:00:00,38.4,16,13.0,1001.0,0.0,40.7,0.0,13.0,40.199999999999996,0.0,18,23,4,3,0,37.6,0.0,34.24583333333333,0.0,0
Sargodha,2026-04-23 19:00:00,35.3,21,12.2,1001.0,0.0,38.4,0.0,16.0,38.13333333333333,0.0,19,23,4,3,0,34.2,0.0,34.291666666666664,0.0,0
Sargodha,2026-04-23 20:00:00,33.5,24,12.2,1002.0,0.0,35.3,0.0,21.0,35.73333333333333,0.0,20,23,4,3,0,33.0,0.0,34.3125,0.0,0
Sargodha,2026-04-23 21:00:00,32.3,26,10.8,1002.0,0.0,33.5,0.0,24.0,33.699999999999996,0.0,21,23,4,3,0,32.0,0.0,34.325,0.0,0
Sargodha,2026-04-23 22:00:00,31.6,27,10.4,1003.0,0.0,32.3,0.0,26.0,32.46666666666667,0.0,22,23,4,3,0,30.7,0.0,34.3625,0.0,0
Sargodha,2026-04-23 23:00:00,31.2,28,10.4,1003.0,0.0,31.6,0.0,27.0,31.7,0.0,23,23,4,3,0,29.9,0.0,34.416666666666664,0.0,0
Sargodha,2026-04-24 00:00:00,30.1,30,14.4,1004.0,0.0,31.2,0.0,28.0,30.96666666666667,0.0,0,24,4,4,0,29.1,0.0,34.458333333333336,0.0,0
Sargodha,2026-04-24 01:00:00,29.1,32,10.1,1003.0,0.0,30.1,0.0,30.0,30.133333333333336,0.0,1,24,4,4,0,28.8,0.0,34.47083333333334,0.0,0
Sargodha,2026-04-24 02:00:00,28.5,33,9.0,1003.0,0.0,29.1,0.0,32.0,29.233333333333334,0.0,2,24,4,4,0,28.5,0.0,34.47083333333334,0.0,0
Sargodha,2026-04-24 03:00:00,28.3,34,9.0,1003.0,0.0,28.5,0.0,33.0,28.633333333333336,0.0,3,24,4,4,0,28.0,0.0,34.483333333333334,0.0,0
Sargodha,2026-04-24 04:00:00,27.8,34,8.3,1003.0,0.0,28.3,0.0,34.0,28.2,0.0,4,24,4,4,0,27.6,0.0,34.49166666666667,0.0,0
Sargodha,2026-04-24 05:00:00,27.2,36,8.3,1004.0,0.0,27.8,0.0,34.0,27.766666666666666,0.0,5,24,4,4,0,27.4,0.0,34.483333333333334,0.0,0
Sargodha,2026-04-24 06:00:00,27.5,37,9.0,1004.0,0.0,27.2,0.0,36.0,27.5,0.0,6,24,4,4,0,27.8,0.0,34.47083333333333,0.0,0
Sargodha,2026-04-24 07:00:00,29.6,34,11.9,1005.0,0.0,27.5,0.0,37.0,28.100000000000005,0.0,7,24,4,4,0,30.2,0.0,34.44583333333333,0.0,0
Sargodha,2026-04-24 08:00:00,32.1,30,15.5,1005.0,0.0,29.6,0.0,34.0,29.733333333333334,0.0,8,24,4,4,0,33.7,0.0,34.37916666666667,0.0,0
Sargodha,2026-04-24 09:00:00,34.7,25,14.4,1006.0,0.0,32.1,0.0,30.0,32.13333333333333,0.0,9,24,4,4,0,36.3,0.0,34.3125,0.0,0
Sargodha,2026-04-24 10:00:00,37.1,21,13.7,1006.0,0.0,34.7,0.0,25.0,34.63333333333333,0.0,10,24,4,4,0,38.2,0.0,34.266666666666666,0.0,0
Sargodha,2026-04-24 11:00:00,38.8,18,13.0,1005.0,0.0,37.1,0.0,21.0,36.86666666666667,0.0,11,24,4,4,0,39.8,0.0,34.225,0.0,0
Sargodha,2026-04-24 12:00:00,40.1,16,13.7,1004.0,0.0,38.8,0.0,18.0,38.666666666666664,0.0,12,24,4,4,0,40.9,0.0,34.19166666666667,0.0,1
Sargodha,2026-04-24 13:00:00,41.1,15,14.0,1003.0,0.0,40.1,0.0,16.0,40.0,0.0,13,24,4,4,0,41.6,0.0,34.170833333333334,0.0,1
Sargodha,2026-04-24 14:00:00,41.6,14,13.7,1002.0,0.0,41.1,0.0,15.0,40.93333333333333,0.0,14,24,4,4,0,41.8,0.0,34.1625,0.0,1
Sargodha,2026-04-24 15:00:00,41.7,13,13.7,1001.0,0.0,41.6,0.0,14.0,41.46666666666667,0.0,15,24,4,4,0,41.8,0.0,34.15833333333333,0.0,1
Sargodha,2026-04-24 16:00:00,41.2,14,13.0,1001.0,0.0,41.7,0.0,13.0,41.50000000000001,0.0,16,24,4,4,0,41.5,0.0,34.145833333333336,0.0,1
Sargodha,2026-04-24 17:00:00,40.7,14,11.2,1000.0,0.0,41.2,0.0,14.0,41.2,0.0,17,24,4,4,0,40.7,0.0,34.145833333333336,0.0,0
Sargodha,2026-04-24 18:00:00,38.6,16,7.2,1000.0,0.0,40.7,0.0,14.0,40.166666666666664,0.0,18,24,4,4,0,38.4,0.0,34.15416666666667,0.0,0
Sargodha,2026-04-24 19:00:00,35.7,19,6.1,1001.0,0.0,38.6,0.0,16.0,38.333333333333336,0.0,19,24,4,4,0,35.3,0.0,34.170833333333334,0.0,0
Sargodha,2026-04-24 20:00:00,34.0,21,5.8,1002.0,0.0,35.7,0.0,19.0,36.1,0.0,20,24,4,4,0,33.5,0.0,34.19166666666667,0.0,0
Sargodha,2026-04-24 21:00:00,32.7,24,11.2,1004.0,0.0,34.0,0.0,21.0,34.13333333333333,0.0,21,24,4,4,0,32.3,0.0,34.208333333333336,0.0,0
Sargodha,2026-04-24 22:00:00,32.5,27,23.4,1005.0,0.0,32.7,0.0,24.0,33.06666666666666,0.0,22,24,4,4,0,31.6,0.0,34.24583333333334,0.0,0
Sargodha,2026-04-24 23:00:00,31.5,29,13.7,1005.0,0.0,32.5,0.0,27.0,32.23333333333333,0.0,23,24,4,4,0,31.2,0.0,34.25833333333333,0.0,0
Sialkot,2026-04-21 01:00:00,24.4,29,11.2,1004.0,0.0,25.2,0.0,29.0,25.400000000000002,0.0,1,21,4,1,0,23.1,0.0,29.787499999999998,0.7000000000000001,0
Sialkot,2026-04-21 02:00:00,23.8,30,8.3,1004.0,0.0,24.4,0.0,29.0,24.466666666666665,0.0,2,21,4,1,0,22.6,0.0,29.837500000000002,0.7000000000000001,0
Sialkot,2026-04-21 03:00:00,23.0,32,7.9,1004.0,0.0,23.8,0.0,30.0,23.733333333333334,0.0,3,21,4,1,0,22.1,0.0,29.875,0.7000000000000001,0
Sialkot,2026-04-21 04:00:00,22.7,34,5.0,1004.0,0.0,23.0,0.0,32.0,23.166666666666668,0.0,4,21,4,1,0,22.0,0.0,29.904166666666665,0.7000000000000001,0
Sialkot,2026-04-21 05:00:00,22.3,35,5.8,1004.0,0.0,22.7,0.0,34.0,22.666666666666668,0.0,5,21,4,1,0,21.7,0.0,29.92916666666667,0.7000000000000001,0
Sialkot,2026-04-21 06:00:00,22.5,36,6.5,1005.0,0.0,22.3,0.0,35.0,22.5,0.0,6,21,4,1,0,21.9,0.0,29.95416666666667,0.7000000000000001,0
Sialkot,2026-04-21 07:00:00,25.4,31,5.0,1005.0,0.0,22.5,0.0,36.0,23.400000000000002,0.0,7,21,4,1,0,24.8,0.0,29.979166666666668,0.7000000000000001,0
Sialkot,2026-04-21 08:00:00,28.7,26,4.3,1006.0,0.0,25.4,0.0,31.0,25.53333333333333,0.0,8,21,4,1,0,28.4,0.0,29.991666666666664,0.7000000000000001,0
Sialkot,2026-04-21 09:00:00,31.5,21,6.1,1006.0,0.0,28.7,0.0,26.0,28.53333333333333,0.0,9,21,4,1,0,31.5,0.0,29.991666666666664,0.7000000000000001,0
Sialkot,2026-04-21 10:00:00,34.3,18,5.0,1006.0,0.0,31.5,0.0,21.0,31.5,0.0,10,21,4,1,0,33.9,0.0,30.008333333333336,0.7000000000000001,0
Sialkot,2026-04-21 11:00:00,36.6,15,3.2,1005.0,0.0,34.3,0.0,18.0,34.13333333333333,0.0,11,21,4,1,0,36.0,0.0,30.033333333333335,0.7000000000000001,0
Sialkot,2026-04-21 12:00:00,37.9,12,4.3,1005.0,0.0,36.6,0.0,15.0,36.26666666666667,0.0,12,21,4,1,0,37.3,0.0,30.058333333333334,0.7000000000000001,1
Sialkot,2026-04-21 13:00:00,38.3,11,6.5,1004.0,0.0,37.9,0.0,12.0,37.599999999999994,0.0,13,21,4,1,0,38.1,0.0,30.066666666666666,0.7000000000000001,1
Sialkot,2026-04-21 14:00:00,38.5,10,9.4,1003.0,0.0,38.3,0.0,11.0,38.23333333333333,0.0,14,21,4,1,0,38.3,0.0,30.075,0.7000000000000001,1
Sialkot,2026-04-21 15:00:00,38.6,9,11.2,1002.0,0.0,38.5,0.0,10.0,38.46666666666666,0.0,15,21,4,1,0,38.1,0.0,30.09583333333333,0.7000000000000001,1
Sialkot,2026-04-21 16:00:00,38.4,9,11.2,1002.0,0.0,38.6,0.0,9.0,38.5,0.0,16,21,4,1,0,37.3,0.0,30.141666666666666,0.7000000000000001,1
Sialkot,2026-04-21 17:00:00,37.6,10,12.6,1002.0,0.0,38.4,0.0,9.0,38.199999999999996,0.0,17,21,4,1,0,36.3,0.0,30.195833333333336,0.7000000000000001,0
Sialkot,2026-04-21 18:00:00,34.3,13,10.4,1002.0,0.0,37.6,0.0,10.0,36.766666666666666,0.0,18,21,4,1,0,33.9,0.0,30.212499999999995,0.7000000000000001,0
Sialkot,2026-04-21 19:00:00,31.4,15,10.4,1002.0,0.0,34.3,0.0,13.0,34.43333333333334,0.0,19,21,4,1,0,30.6,0.0,30.245833333333337,0.7000000000000001,0
Sialkot,2026-04-21 20:00:00,29.9,17,13.3,1003.0,0.0,31.4,0.0,15.0,31.866666666666664,0.0,20,21,4,1,0,28.8,0.0,30.291666666666668,0.7000000000000001,0
Sialkot,2026-04-21 21:00:00,28.7,19,13.3,1004.0,0.0,29.9,0.0,17.0,30.0,0.0,21,21,4,1,0,27.8,0.0,30.329166666666666,0.7000000000000001,0
Sialkot,2026-04-21 22:00:00,27.7,21,12.2,1004.0,0.0,28.7,0.0,19.0,28.766666666666666,0.0,22,21,4,1,0,27.3,0.0,30.34583333333333,0.7000000000000001,0
Sialkot,2026-04-21 23:00:00,26.9,23,10.8,1004.0,0.0,27.7,0.0,21.0,27.766666666666666,0.0,23,21,4,1,0,26.6,0.0,30.358333333333334,0.5,0
Sialkot,2026-04-22 00:00:00,26.8,22,9.0,1004.0,0.0,26.9,0.0,23.0,27.13333333333333,0.0,0,22,4,2,0,25.2,0.0,30.424999999999997,0.5,0
Sialkot,2026-04-22 01:00:00,26.1,24,9.0,1003.0,0.0,26.8,0.0,22.0,26.599999999999998,0.0,1,22,4,2,0,24.4,0.0,30.495833333333334,0.5,0
Sialkot,2026-04-22 02:00:00,25.9,25,7.6,1003.0,0.0,26.1,0.0,24.0,26.266666666666666,0.0,2,22,4,2,0,23.8,0.0,30.58333333333333,0.30000000000000004,0
Sialkot,2026-04-22 03:00:00,25.4,27,7.2,1003.0,0.0,25.9,0.0,25.0,25.8,0.0,3,22,4,2,0,23.0,0.0,30.683333333333334,0.2,0
Sialkot,2026-04-22 04:00:00,24.4,29,5.0,1003.0,0.0,25.4,0.0,27.0,25.23333333333333,0.0,4,22,4,2,0,22.7,0.0,30.754166666666666,0.1,0
Sialkot,2026-04-22 05:00:00,23.7,31,4.7,1003.0,0.0,24.4,0.0,29.0,24.5,0.0,5,22,4,2,0,22.3,0.0,30.812499999999996,0.1,0
